embedding,repeat,status,condition_number,E_star_k,CondVar,PredErr,MeanDisp,NeighborDisp,median_rk,q90_rk,mean_rk,n_queries,not_enough_queries
x_z_z,12,ok,281.2859780300304,11.99976210745666,5023.348528482051,12.981666146502976,12.933370549208089,17.12047727047488,0.0695427226651451,8.955375187291796,7.31996068428645,5000,0
x_z_z,13,ok,281.2859780300304,12.666942833751307,5322.415839382027,12.526766283504424,13.579328264222443,18.005494952875235,0.07074104066016364,7.7944038947702925,7.00901778548974,5000,0
x_z_z,14,ok,281.2859780300304,12.937796952666188,5899.254352692938,13.641621290149306,13.936756290353642,18.446933880752184,0.06950883373402958,8.772053436060371,6.979871354878318,5000,0
x_z_z,15,ok,281.2859780300304,12.417476081984436,5171.105886072416,12.579566792529825,13.342098556318891,17.62424791559689,0.0698428469396029,8.348158356250291,6.8844702133412445,5000,0
x_z_z,16,ok,281.2859780300304,12.170226587256233,5294.4640687442925,13.32943149357732,13.166917837528151,17.35159453698021,0.0702873871204851,7.620368003159223,6.820602898120118,5000,0
x_z_z,17,ok,281.2859780300304,12.008877347405235,5367.90329019216,11.95327978855032,12.889906696556126,17.07635546973157,0.07029149801468867,6.544231452611511,6.717327606482571,5000,0
x_z_z,18,ok,281.2859780300304,13.645709662693482,5930.312541974449,14.370649810833111,14.657110938116695,19.38962190160238,0.07064350429577196,9.87942900028582,7.781260900132133,5000,0
x_z_z,19,ok,281.2859780300304,11.837170963563757,5107.932012932791,12.880406640247969,12.731132578926726,16.894894107077207,0.06815743804500976,7.616134688818051,6.455659610450676,5000,0
x_z_z,20,ok,281.2859780300304,11.974443694443028,5141.587787511322,12.845489377884736,12.976266056931939,17.073147555862928,0.0698646976668081,8.381895968873481,7.147630310884089,5000,0
x_z_z,21,ok,281.2859780300304,11.07921521302232,4626.814285012338,12.131454061306034,11.979803779241015,15.80326621035659,0.07286145565228813,7.5695692824949345,6.589779134489855,5000,0
x_z_z,22,ok,281.2859780300304,11.812996082268016,4885.6172608935085,11.66327276663861,12.66188121286658,16.780323921365966,0.07178162823875517,8.057981117759288,6.773188745483634,5000,0
x_z_z,23,ok,281.2859780300304,11.477962190124511,4517.44900241178,12.79700807451763,12.283614453239062,16.348017797263203,0.07222860493275984,8.196215103965693,6.814884906200183,5000,0
x_z_z,24,ok,281.2859780300304,10.873693525211959,4607.463135288018,11.910148465028911,11.735091207290724,15.528325075981217,0.07226034698699155,7.596224595790293,6.630919834982895,5000,0
x_z_z,25,ok,281.2859780300304,11.978302822237001,5227.555545992409,12.147282374261803,12.877513698874889,17.0363331383702,0.0735639022016618,7.577112966969182,6.724939258318285,5000,0
